MATERIAL_CODE,MATERIAL_DESC,TYPE,CATEGORY_CODE
6015704,STICKER_990G_MINI MANDU MEAT TH1123,ROH2,PLLB0020
6015705,RSC_8X990G_MINI MANDU MEAT TH 1123_CTN,ROH2,PABX0010
6015718,RSC_8X1KG_SAUCE ALL VARIANT 1123_CTN,ROH2,PABX0010
6015719,POUCH_100G_KIMCHI SLICED CABBAGE HK 1123,ROH2,PLMF0040
6015720,POUCH_100G_KC CILANTRO CABBAGE HK 1123,ROH2,PLMF0040
6015721,POUCH_1KG_SAUCE ALL VARIANT 1123,ROH2,PLMF0040
6015722,POUCH_1KG_POUCH SAUCE CHICKEN HONEY 1123,ROH2,PLMF0040
6015723,STICKER_1KG_POUCH SAUCE CHIC HONEY 1123,ROH2,PLLB0020
6015724,STICKER_1KG_POUCH YANGNYEOM CHICKEN 724,ROH2,PLLB0020
6015725,STICKER_1KG_RSC SAUCE CHICKEN HONEY 1123,ROH2,PLLB0020
6015726,STICKER_1KG_RSC SAUCE YANGNYEOM CHIC1123,ROH2,PLLB0020
6015730,STCIKER_300G_POUCH RICEVERMICELLI HK1223,ROH2,PLLB0020
6015731,STCIKER_300G_RSC RICE VERCIMILI HK1223,ROH2,PLLB0020
6015732,FLDCTN_25X2G_TEA OOLONG 1223,ROH2,PAFD0010
6015733,STICKER_300G_OVAL POUCHR.VEMICELLIHK1223,ROH2,PLLB0020
6015734,RSC_12KG_SAUCE GCJ HONEY TH 1123_CTN,ROH2,PABX0010
6015735,STICKER_12KG_POUCH SAUCE GCJHONEY TH1123,ROH2,PLLB0020
6015765,POUCH_280G_MANDU TOM HE AU 1223,ROH2,PLMF0040
6015766,RRP_6X280G_Mandu Prawn&Chives AU1223_CTN,ROH2,PABX0040
6015779,FLIMMULTI-O_CASING 71MM_IPL CS 45 MICRON,ROH2,PLMF9990
6015784,STICKER_1KG_POUCH FRFRDRI SEAFOOD 1223,ROH2,PLLB0020
6015785,STICKER_1KG_POUCH FRFRDRI KC&SAUSAGE1223,ROH2,PLLB0020
6015786,STICKER_260G_BOTTLE HJ ORIGINAL HK 1223,ROH2,PLLB0020
6015787,STICKER_500G_POUCH NET SR SEAFOOD,ROH2,PLLB0020
6015788,STICKER_500G_RSC NET SR SEAFOOD HK1223,ROH2,PLLB0020
6015789,RSC_24X100G_MUSTARD KIMCHI HK 0524_CTN,ROH2,PABX0010
6015790,STICKER_260G_RSC HJ ORIGINAL HK 1223,ROH2,PLLB0020
6015791,STICKER_100G_POUCH MUSTARD KC HK 0524,ROH2,PLLB0020
6015792,STICKER_100G_RSC MUSTARD KC HK 0524,ROH2,PLLB0020
6015804,POUCH_280G_BANH TRANG GOI CUON EU 1223,ROH2,PLMF0040
6015808,STICKER_210G_POUCHFRFRDRICEKCSAUSAGE1223,ROH2,PLLB0020
6015809,POUCH_210G_C?M CHI?N KC X?C X?CH 1223,ROH2,PLMF0040
6015810,POUCH_195G_B?NH CU?N XX & PH? MAI 1223,ROH2,PLMF0040
6015811,STICKER_195G_T?IB?NHCU?N XX&PH?MAI 1223,ROH2,PLLB0020
6015814,STICKER_500G_SUB_LABEL PREMIUM HAM 1223,ROH2,PLLB0020
6015815,STICKER_500G_SUB_LABELPREMIHAMFROZEN1223,ROH2,PLLB0020
6015816,STICKER_500G_SUB_LABEL PREMIUM HAM,ROH2,PLLB0020
6015817,STICKER_500G_SUB_LABEL PREMIUM HAM TET24,ROH2,PLLB0020
6015818,STICKER_450G_SUB_LABEL PREMIUM HAM TET24,ROH2,PLLB0020
6015819,STICKER_450G_SUB_LABEL PREMIUM HAM 1223,ROH2,PLLB0020
6015820,STICKER_500G_SUB_LABEL BEEF HAM 1223,ROH2,PLLB0020
6015821,STICKER_370G_SUB_POUCHHOTPOTTOKBOKKI1223,ROH2,PLLB0020
6015822,STICKER_300G_SUB_POUCHhOTPOTLONGCUNG1223,ROH2,PLLB0020
6015823,STICKER_325G_SUB_POUCH HOTPOT KIMCHI1223,ROH2,PLLB0020
6015824,STICKER_305G_SUB_POUCH HOTPOT EOMUK 1223,ROH2,PLLB0020
6015825,STICKER_500G_SUB_POUCH SAUSAGE 3KHOE1223,ROH2,PLLB0020
6015826,PLASTIC-O_500G_JAR KC CILANTRO TW 0124,ROH2,PLOT9990
6015827,STICKER_250G_VIETNAMESE FRIED HAM 0124,ROH2,PLLB0020
6015828,STICKER_200G_VIETNAMESE HAM CHILI 0124,ROH2,PLLB0020
6015829,STICKER_500G_VIETNAMESE HAM CHILI 0124,ROH2,PLLB0020
6015830,STICKER_500G_VIETNAMESE HAM SKIN 0124,ROH2,PLLB0020
6015831,STICKER_200G_VIETNAMESE HAM SKIN 0124,ROH2,PLLB0020
6015832,STICKER_250G_VIETNAMESE HAM PREMIUM 0124,ROH2,PLLB0020
6015837,STICKER_500G_SUB_POUCH FISHBALLNGON 1223,ROH2,PLLB0020
6015838,STICKER_500G_SUB_POUCH FISH BALL 1223,ROH2,PLLB0020
6015839,STICKER_250G_SUB_POUCH FISH BALL 1223,ROH2,PLLB0020
6015840,STICKER_500G_SUB_POUCH BEEFBALLNGON 1223,ROH2,PLLB0020
6015841,STICKER_200G_SUB_POUCH BEEF BALL 1223,ROH2,PLLB0020
6015842,STICKER_400G_SUB_POUCH BEEF BALL 1223,ROH2,PLLB0020
6015843,STICKER_500G_SUB_POUCH FISH CAKE 1225,ROH2,PLLB0020
6015844,STICKER_250G_SUB_LABEL FRIED HAM 1223,ROH2,PLLB0020
6015845,STICKER_200G_SUB_LABEL SKIN+CHILIHAM1223,ROH2,PLLB0020
6015846,STICKER_500G_SUB_LABEL SKIN+CHILIHAM1223,ROH2,PLLB0020
6015847,STICKER_500G_SUB_LABEL PORK SKIN HAM1223,ROH2,PLLB0020
6015848,STICKER_200G_SUB_LABEL PORK SKIN HAM1223,ROH2,PLLB0020
6015849,STICKER_250G_SUB_LABEL PREMIUM HAM 1223,ROH2,PLLB0020
6015850,POUCH_500G_CA VIEN NGON-0124,ROH2,PLMF0040
6015851,LABEL_450G_GIO LUA - 0124,ROH2,PLLB0010
6015852,STICKER_500G_VN HAM PREMEUM FROZEN 0124,ROH2,PLLB0020
6015853,STICKER_500G_VN HAM PREMIUM TET 2024 01,ROH2,PLLB0020
6015854,STICKER_500G_VIETNAMESE HAM PREMIUM 0124,ROH2,PLLB0020
6015855,STICKER_450G_VN HAM PREMIUM CASING 0124,ROH2,PLLB0020
6015856,STICKER_450G_VNHAMPREMIUM CASING TET2401,ROH2,PLLB0020
6015857,STICKER_500G_VIETNAMESE HAM BEEF 0124,ROH2,PLLB0020
6015858,POUCH_500G_CTE FISH BALL FROZEN 0124,ROH2,PLMF0040
6015859,POUCH_250G_CTE FISH BALL NGON 0124,ROH2,PLMF0040
6015860,POUCH_500_CTE BEEF BALL NGON 0124,ROH2,PLMF0040
6015861,POUCH_200G_CTE BEEF BALL 0124,ROH2,PLMF0040
6015862,POUCH_400G_CTE BEEF BALL 0124,ROH2,PLMF0040
6015863,POUCH_500G_CTE FISHCAKE BALL 0124,ROH2,PLMF0040
6015864,POUCH_300G_CTE HOTPOT OCEAN FEAST 0124,ROH2,PLMF0040
6015865,POUCH_370G_HOTPOT TOKBOKKI FISHCAKE 0124,ROH2,PLMF0040
6015866,POUCH_325G_HOTPOTKIMCHI KOREA STYLE 0124,ROH2,PLMF0040
6015867,POUCH_305G_HOTPOT FISHCAKE KOREA 0124,ROH2,PLMF0040
6015868,POUCH_500G_REAL SAUSAGE 3 KHOE 0124,ROH2,PLMF0040
6015869,FLDCTN_1.36KG_SCHWAN SR VEGETABLE 0124,ROH2,PAFD0010
6015870,HSC_16X1.36KG_SCHWAN SR VEGETABLE_CTN,ROH2,PABX0020
6015871,POUCH_350G_BBG MANDU MEAT 0124,ROH2,PLMF0040
6015872,RSC_32X175G_BBG MANDU MEAT 0124_CTN,ROH2,PABX0010
6015873,RSC_16X350G_BBG MANDU MEAT 0124_CTN,ROH2,PABX0010
6015874,POUCH_175G_BBG MANDU MEAT 0124,ROH2,PLMF0040
6015875,POUCH_175G_BBG MANDU MEAT CORN 0124,ROH2,PLMF0040
6015876,RSC_32X175G_BBG MANDU MEAT CORN 0124_CTN,ROH2,PABX0010
6015877,POUCH_350G_BBG MANDU SEAFOOD 0124,ROH2,PLMF0040
6015878,RSC_16X350G_BBG MANDU SEAFOOD 0124_CTN,ROH2,PABX0010
6015879,RSC_20X360G_BBG MANDU MINI MEAT 0224_CTN,ROH2,PABX0010
6015880,SC_16X350G_BBGMANDUKIMCHICHICKEN0124_CTN,ROH2,PABX0010
6015885,POUCH_175G_BBG MANDU SEAFOO 0124,ROH2,PLMF0040
6015886,RSC_32X175G_BBG MANDU SEAFOOD 0124_CTN,ROH2,PABX0010
6015887,RSC_20X300G_MANDU HEALTHY PRAWN 0224_CTN,ROH2,PABX0010
6015894,POUCH_25G_BBG SW SNACK TRADITIONAL 0124,ROH2,PLMF0040
6015895,POUCH_25G_BBG SW SNACK CHEESE CORN 0124,ROH2,PLMF0040
6015896,RSC_20X25G_SNACK SW HONEY CORN 0124_CTN,ROH2,PABX0010
6015897,RSC_20X25G_SNACK SW TRADITIONAL 0124_CTN,ROH2,PABX0010
6015898,RSC_20X25G_SNACK SW CHEESE CORN 0124_CTN,ROH2,PABX0010
6015899,POUCH_30G_BBG GIM JABAN SOY SAUCE 0124,ROH2,PLMF0040
6015900,RSC_20X30G_GIM JABAN SOY SAUCE 0124_CTN,ROH2,PABX0010
6015901,POUCH_50G_BBG GIM JABAN SOY SAUCE 0124,ROH2,PLMF0040
6015902,RSC_20X50G_GIM JABAN SOY SAUCE 0124_CTN,ROH2,PABX0010
6015903,RSC_360X50G_GOCHUJANG HONEY SAUCE_CTN,ROH2,PABX0010
6015904,POUCH_25G_BBG SW SNACK HONEY CORN 0124,ROH2,PLMF0040
6015906,POUCH_210G_FRIED RICE BEEF PICKLES  0124,ROH2,PLMF0040
6015907,POUCH_210G_FRIED RICE SEAFOOD 0124,ROH2,PLMF0040
6015908,POUCH_210G_FRIED RICE CHICKEN GARLIC 012,ROH2,PLMF0040
6015909,RSC_12KG_SAUCE BULGOGI ORIGINAL_CTN,ROH2,PABX0010
6015910,RSC_12KG_SAUCE BULGOGI ORIGINAL 0124_CTN,ROH2,PABX0010
6015911,RSC_16X350G_BBG MANDU MEAT CORN 0124,ROH2,PABX0010
6015912,RSC_24X500G_KC DICED KOR RADISH 0124_CTN,ROH2,PABX0010
6015913,STICKER_500G_KC DICED KOR RADISH 0124,ROH2,PLLB0020
6015914,STICKER_12KG_SAUCE BULGOGI ORIGINAL 0124,ROH2,PLLB0020
6015925,STICKER_500G_RSC KIMCHI CILANTRO TW 0124,ROH2,PLLB0020
6015926,RSC_10X1KG_KC Altari Radish 0124_CTN,ROH2,PABX0010
6015927,STICKER_1KG_KC Altari Radish 0124,ROH2,PLLB0020
6015928,POUCH_1KG_KC Altari Radish 0124,ROH2,PLMF0040
6015929,POUCH_250X200XG60MM_PET/PA/PE NO PRINTED,ROH2,PLMF0040
6015930,STICKER_260G_BOTTLE HJ SWEET&SPICY TH124,ROH2,PLLB0020
6015931,STICKER_260G_BOTTLE HJ ORIGINAL TH 0124,ROH2,PLLB0020
6015932,STICKER_3KG_POUCH SAUCE TOK DELI 0124,ROH2,PLLB0020
6015941,POUCH_45G_GIM JABAN MEAT FLOSS 0124,ROH2,PLMF0040
6015942,POUCH_45G_GIM JABAN SALMON FLOSS 0124,ROH2,PLMF0040
6015949,RSC_45GX20EA_JABAN MEAT FLOSS 0124_CTN,ROH2,PABX0010
6015950,RSC_45GX20EA_JABAN SALMON FLOSS 124_CTN,ROH2,PABX0010
6015953,STICKER_200G_POUCH MANDU SHRIMP SIN 0124,ROH2,PLLB0020
6015954,STICKER_24X200G_RSC MANDU SHRIMP SIN0124,ROH2,PLLB0020
6015955,STICKER_500G_POUCH HARGOW PRAWN PH 0124,ROH2,PLLB0020
6015956,STICKER_16X480G_RSC SHAOMAI PRAWN PH0124,ROH2,PLLB0020
6015957,STICKER_350G_INGREDIENT MD PRAWN PH 0124,ROH2,PLLB0020
6015958,STICKER_350G_NUTRITION MANDU PRAWN PH124,ROH2,PLLB0020
6015959,STICKER_16X350G_RSC MANDU PRAWN PH 0124,ROH2,PLLB0020
6015960,STICKER_480G_POUCH NET SR SEAFOOD PH0124,ROH2,PLLB0020
6015961,STICKER_500G_ POUCH PSR VEGETABLE PH0124,ROH2,PLLB0020
6015962,STICKER_480G_POUCH SHAOMAI PRAWN PH 0124,ROH2,PLLB0020
6015963,STICKER_360G_INGREDIENT MN MDPRAWN PH124,ROH2,PLLB0020
6015964,STICKER_360G_NUTRITION MINIMDPRAWN PH124,ROH2,PLLB0020
6015965,STICKER_350G_POUCH MANDU VEGETABLE PH124,ROH2,PLLB0020
6015966,POUCH_PET/PE/ALU/LLDPE_150X100MM_NOPRINT,ROH2,PLMF0040
6015967,RSC_60X80G_SAUCE CAC LOAI MY 0124_CTN,ROH2,PABX0010
6015968,STICKER_80G_SAUCE HOT & SPICY MY 0124,ROH2,PLLB0020
6015969,STICKER_80G_SAUCE SWEET & SOUR MY 0124,ROH2,PLLB0020
6015970,STICKER_80G_SAUCE HONEY GARLIC MY 0124,ROH2,PLLB0020
6015971,STICKER_3KG_POUCH SAUCE BBQ DELI 0124,ROH2,PLLB0020
6015972,STICKER_3KG_RSC SAUCE BBQ DELI 0124,ROH2,PLLB0020
6015973,FLDCTN_940G_WOTONPRAWNNOODLESSAUCE PH124,ROH2,PAFD0010
6015974,RSC_10X940G_WONTON NOODLES W/S PH124_CTN,ROH2,PABX0010
6015982,FLIMMULTI-O_CASING_43MM_IPL CS 45 MICRON,ROH2,PLMF9990
6015983,RSC_18X300G_MANDU BAO 4 VARIANT 0224_CTN,ROH2,PABX0010
6015984,POUCH_300G_MANDU BAO MEAT & BULGOGI 0224,ROH2,PLMF0040
6015985,POUCH_300G_MANDUBAO BUTTERMILK PUMKIN224,ROH2,PLMF0040
6015986,VFTRAY_300G_MANDU BAO _450 MICRONS,ROH2,PLBT0010
6015987,POUCH_300G_MD BAO SAUSAGE CHEESE 0224,ROH2,PLMF0040
6015988,STICKER_70X65MM_SARAN PENYAJIAN ID 0124,ROH2,PLLB0020
6015989,STICKER_30X15MM_CUT VEGETABLE,ROH2,PLLB0020
6015990,STICKER_500G_IMPORTER PSR SEAFOOD ID0124,ROH2,PLLB0020
6015991,STICKER_500G_SUB PSR SEAFOOD ID 0124,ROH2,PLLB0020
6015992,STICKER_480G_IMPORTER NSR SEAFOOD 0124,ROH2,PLLB0020
6015993,STICKER_480G_SUB NET SR SEAFOOD ID 0124,ROH2,PLLB0020
6015995,STICKER_RSC_20X480G_NET SR SEAFOOD 0224,ROH2,PLLB0020
6015996,STICKER_RSC_20X500G_PSR VEGETABLE PH224,ROH2,PLLB0020
6015997,STICKER_RSC_16X500G_HA CAO TOM PH 0224,ROH2,PLLB0020
6015998,STICKER_RSC_16X360G_MINI MD PRAWN PH0224,ROH2,PLLB0020
6015999,STICKER_35X15MM_NON-PRINTED,ROH2,PLLB0020
6016000,STICKER_ FLD_940G_WOTONPRAWNNOODLES 124,ROH2,PLLB0020
6016001,STICKER_RSC_940G_WOTONPRAWNNOODLES 124,ROH2,PLLB0020
6016003,POUCH_500G_KC Radish 0224,ROH2,PLMF0040
6016004,RSC_24x500g_KCradish/diced radish224_CTN,ROH2,PABX0010
6016005,POUCH_500G_KC diced radish 224,ROH2,PLMF0040
6016006,RSC_18X300G_MD BAO 4 VARIANTS_CHILL_0224,ROH2,PABX0010
6016007,POUCH_300G_MDBAO SAUSAGE CHEESE CHILL224,ROH2,PLMF0040
6016008,POUCH_300G_MDBAOBUTTERMILKPUMKINCHILL224,ROH2,PLMF0040
6016009,POUCH_300G_MD BAO MEAT BULGOGI CHILL0224,ROH2,PLMF0040
6016016,RSC_37X19.5X19CM_PLAIN_CTN,ROH2,PABX0010
6016017,STICKER_12KG_SAUCE SOBABA HONEY TH 0224,ROH2,PLLB0020
6016018,POUCHMONO_D320XR220XXH55_PE 50 MICRONS,ROH2,PLMF0040
6016019,POUCH_200G_BBG MANDU SHRIMP KR 0224,ROH2,PLMF0040
6016020,RSC_24X200G_BBG MANDU SHRIMP KR 224_CTN,ROH2,PABX0010
6016050,STICKER_1.2KG_KCSLICEDCAB D92MM EU 0224,ROH2,PLLB0020
6016051,RSC_6X500G_KC SLICED CABBAGE EU 0224_CTN,ROH2,PABX0010
6016052,RSC_6X1.2KG_KC SLICED CABBAGE EU 224_CTN,ROH2,PABX0010
6016053,SHRINKFILM_500G_KC SLICED CABBAGE EU 224,ROH2,PLSF0010
6016054,"PLASTIC-O_41G_PET JAR D83, 645ML, 112.3M",ROH2,PLOT9990
6016055,RSC_30X120G_XOT GA + TOKBOKKI 0224_CTN,ROH2,PABX0010
6016056,RRP_10X120G_SAUCE ALL VARIANTS 0224,ROH2,PABX0040
6016057,POUCH_120G_SAUCE KOREAN FRIED CHIC 0224,ROH2,PLMF0040
6016058,POUCH_120G_SAUCE TOKBOKKI 0224,ROH2,PLMF0040
6016059,RSC_45X80G_SAUCE BULGOGI 0224_CTN,ROH2,PABX0010
6016060,RRP_15X80G_XOT CAC LOAI 0224,ROH2,PABX0040
6016061,POUCH_80G_SAUCE BULGOGI ORIGINAL 0224,ROH2,PLMF0040
6016062,POUCH_80G_SAUCE BULGOGI SPICY 0224,ROH2,PLMF0040
6016063,RSC_20X250G_SAUCE KIMCHI PREMIX 0224_CTN,ROH2,PABX0010
6016064,RRP_10X250G_SAUCE ALL VARIANTS 0224,ROH2,PABX0040
6016065,POUCH_250G_SAUCE KIMCHI PREMIX 0224,ROH2,PLMF0040
6016066,RSC_24X240G_HOT JANG 0224_CTN,ROH2,PABX0010
6016067,SHRINKFILM_240G_HOT JANG 0224,ROH2,PLSF0010
6016068,"PLASTIC-O_20G_PET BOTTLE D38, 238ML",ROH2,PLOT9990
6016069,"PLASTIC-O_5.1G_PP CAP, 40.7X32.8MM",ROH2,PLOT9990
6016070,RSC_24X210G_SAUCE CHILLI CAU TRE 224_CTN,ROH2,PABX0010
6016071,SHRINKFILM_210G_SAUCE CHILLI CAU TRE 224,ROH2,PLSF0010
6016072,"PLASTIC-O_18G_PET BOTTLE D25, 210ML",ROH2,PLOT9990
6016073,"PLASTIC-O_4.9G_CAP D26, 16.5X32.4MM",ROH2,PLOT9990
6016074,RSC_50X100G_KC SLICED CABBAGE 0224_CTN,ROH2,PABX0010
6016075,POUCH_100G_KC SLICED CABBAGE 0224,ROH2,PLMF0040
6016076,STICKER_5KG_KC WHOLE CABBAGE 0224,ROH2,PLLB0020
6016077,RSC_50X100G_KIMCHI CILANTRO 0224_CTN,ROH2,PABX0010
6016078,POUCH_100G_KIMCHI CILANTRO 0224,ROH2,PLMF0040
6016079,STICKER_500G_KIMCHI VEGETERIAN 0224,ROH2,PLLB0020
6016080,RSC_24X500G_KIMCHI VEGETERIAN 0224_CTN,ROH2,PABX0010
6016081,RSC_50X100G_KIMCHI MUSTARD 0224_CTN,ROH2,PABX0010
6016082,RSC_24X450G_KIMCHI MUSTARD 0224_CTN,ROH2,PABX0010
6016083,STICKER_450G_KIMCHI DUA CAI 0224,ROH2,PLLB0020
6016084,RSC_12X1.2KG_KC SLICED CABBAGE 0224_CTN,ROH2,PABX0010
6016085,STICKER_5KG_KC SLICED CABBAGE 0224,ROH2,PLLB0020
6016086,POUCH_1KG_KIMCHI WHOLE CABBAGE 0224,ROH2,PLMF0040
6016087,RSC_10X1KG_KC WHOLE CABBAGE 0224_CTN,ROH2,PABX0010
6016088,RSC_24X500G_KIMCHI CILANTRO 0224_CTN,ROH2,PABX0010
6016089,STICKER_500G_KIMCHI CILANTRO 0224,ROH2,PLLB0020
6016090,POUCH_277G_CHA GIO RAU EU/US 0224,ROH2,PLMF0040
6016091,RSC_48X36X18.7CM_KIMCHI B2B 0224_CTN,ROH2,PABX0010
6016092,POUCH_100G_KIMCHI MUSTARD 0224,ROH2,PLMF0040
6016097,STICKER_3KG_POUCH SAUCE KC PREMIX AU 224,ROH2,PLLB0020
6016098,STICKER_3KG_RSC SAUCE KC PREMIX AU 0224,ROH2,PLLB0020
6016099,POUCH_200G_MANDU SHRIMP PREMIUM 0324,ROH2,PLMF0040
6016100,RSC_24X200G_MANDU SHRIMP PREMIUM0324_CTN,ROH2,PABX0010
6016101,POUCH_280G_MANDU HEALTHY SEAWEED 0324,ROH2,PLMF0040
6016102,RSC_20X280G_MANDU HEALTHY SEAWEED324_CTN,ROH2,PABX0010
6016103,VFTRAY_500G_HARGOW 20 CELLS 400 MIC 0324,ROH2,PLBT0010
6016104,VFTRAY_200G_MANDU SHRIMP 200G KR 0424,ROH2,PLBT0010
6016105,RSC_10X175G_MD MEAT+SEAFOOD BHX 0324_CTN,ROH2,PABX0010
6016110,FLDCTN_10X25G+1OZ_SR VEG W/SAUCE EU 0324,ROH2,PAFD0010
6016111,RSC_12X277G_SR VEG W/SAUCE EU 0324_CTN,ROH2,PABX0010
6016112,FLDCTN_10X25G_PASTRY SR SHRIMP EU 0324,ROH2,PAFD0010
6016113,RSC_12X250G_ PASTRY SR SHRIMP EU0324_CTN,ROH2,PABX0010
6016114,FLDCTN_10X25G_PASTRY SR KIMCHI EU 0324,ROH2,PAFD0010
6016115,RSC_12X250G_PASTRY SR KIMCHI EU 0324_CTN,ROH2,PABX0010
6016116,STICKER_1.505KG_MANDU SEAFOOD 0324,ROH2,PLLB0020
6016117,RSC_6X1505KG_MANDU SEAFOOD 0324_CTN,ROH2,PABX0010
6016118,STICKER_1.505KG_MANDU MEAT 0324,ROH2,PLLB0020
6016119,RSC_6X1.505KG_MANDU THIT 0324_CTN,ROH2,PABX0010
6016120,STICKER_1.505KG_MANDU MEAT+CORN 0324,ROH2,PLLB0020
6016121,RSC_6X1.505KG_MANDU MEAT+CORN 0324_CTN,ROH2,PABX0010
6016126,STICKER_500G_CHILLI PORK HAM 324,ROH2,PLLB0020
6016127,RSC_12X500G_CHILLI PORK HAM 0324_CTN,ROH2,PABX0010
6016128,STICKER_500G_KIMCHI SLICED CABBAGE 0324,ROH2,PLLB0020
6016129,RSC_24X500G_KC SLICED CABBAGE 0324_CTN,ROH2,PABX0010
6016130,STICKER_500G_KIMCHI LESS SPICY 0324,ROH2,PLLB0020
6016131,RSC_24X500G_KIMCHI LESS SPICY 0324_CTN,ROH2,PABX0010
6016132,STICKER_1.2KG_KCSLICEDCABBAGE  D92MM 324,ROH2,PLLB0020
6016133,RSC_12X1.2KG_KC SLICED CABBAGE 0324_CTN,ROH2,PABX0010
6016137,LONGDIV_12X500G_GIO LUABI OTXIEMXANH 324,ROH2,PABI0010
6016138,STICKER_1.2KG_KCSLICEDCAB 213X83MM 0324,ROH2,PLLB0020
6016139,STICKER_1.2KG_KCSLICEDCAB 213X83MMEU324,ROH2,PLLB0020
6016140,POUCH_360G_MINI MANDU PRAWN EU 0324,ROH2,PLMF0040
6016141,RSC_16X360G_MINI MANDU PRAWN EU 0324_CTN,ROH2,PABX0010
6016142,FLIMMULTI-O_CASING 43MM_IPLON CS,ROH2,PLMF9990
6016143,HOTMELT_HS-349_HWASUNG,ROH2,OTAD0010
6016144,RSC_12X500G_NSR VEG/SEAFOOD 0424_CTN,ROH2,PABX0010
6016145,VFTRAY_500G_HARGOW 400 MICRON_VT,ROH2,PLBT0010
6016149,POUCH_300G_MANDU BAO BULDAK 0324,ROH2,PLMF0040
6016150,POUCH_300G_MANDU BAO BULDAK FZ324,ROH2,PLMF0040
6016151,POUCH_300G_MANDU HEALTHY MUSHROOM 0324,ROH2,PLMF0040
6016152,RSC_20X300G_MD HEALTHY MUSHROOM 0324_CTN,ROH2,PABX0010
6016155,STICKER_280G_POUCH FRESH RICE PAPER 324,ROH2,PLLB0020
6016159,STICKER_280G_POUCH FRIED RICE PAPER 0324,ROH2,PLLB0020
6016160,STICKER_280G_POUCH FRESH RICE PAPER 0324,ROH2,PLLB0020
6016161,STICKER_300G_POUCH Rice Vermicelli 0324,ROH2,PLLB0020
6016170,POUCH_280G_MANDU PRAWN & CHIVES AU 0324,ROH2,PLMF0040
6016171,RRP_6X280G_MANDU PRAWN & CHIVES AU 0324,ROH2,PABX0040
6016172,STICKER_80G_RSC SAUCE BULGOGI CJM 0324,ROH2,PLLB0020
6016173,STICKER_120G_RSC SAUCETOK+FRDCHIC CJM324,ROH2,PLLB0020
6016174,STICKER_2X12X260G_RSC HOT JANG CJM 0324,ROH2,PLLB0020
6016193,RSC_14X500G_KC SUGOUMA CHOPPED JP324_CTN,ROH2,PABX0010
6016194,POUCH_500G_KC SUGOUMA CHOPPED JP0324,ROH2,PLMF0040
6016195,RSC_14X500G_KC SUGOUMA SLICED JP324_CTN,ROH2,PABX0010
6016196,POUCH_500G_KC SUGOUMA SLICED JP 0324,ROH2,PLMF0040
6016197,STICKER_500G_CAP KC SLICED CABBAGE EU324,ROH2,PLLB0020
6016205,STICKER_360X50G_POUCHSAUCE GCJHONEYTH324,ROH2,PLLB0020
6016206,STICKER_990G_POUCH MINI MEAT MANDU 0424,ROH2,PLLB0020
6016207,RSC_16X132G_MANDU MEAT BREAKFAST 424_CTN,ROH2,PABX0010
6016208,STICKER_500G_POUCH SR PASTRY VEGAN PH424,ROH2,PLLB0020
6016209,STICKER_500G_POUCH Prawn Hargow PH 0424,ROH2,PLLB0020
6016210,STICKER_480G_POUCH Prawn Shaomai PH 424,ROH2,PLLB0020
6016212,RSC_20X45G_BBG GJ MIX MEAT FLOSS 424_CTN,ROH2,PABX0010
6016220,STICKER_4X235G_BOX Wonton Noodles PH424,ROH2,PLLB0020
6016221,STICKER_360G_POUCH MINI MD PRAWN PH424,ROH2,PLLB0020
6016222,STICKER_350G_POUCH MANDU PRAWN PH 0424,ROH2,PLLB0020
6016223,POUCH_132G_MANDU MEAT BREAKFAST 0424,ROH2,PLMF0040
6016226,RSC_8X990G_MINI MANDU MEAT 0424_CTN,ROH2,PABX0010
6016227,STICKER_350G_MANDU PRAWN SG 0424,ROH2,PLLB0020
6016228,STICKER_360G_MINI MANDU PRAWN SG 0424,ROH2,PLLB0020
6016229,STICKER_350G_POUCH MANDU PRAWN SG 0424,ROH2,PLLB0020
6016230,STICKER_360G_POUCH MINI MD PRAWN SG 0424,ROH2,PLLB0020
6016231,POUCH_280G_MANDU PRAWN & CHIVES AU 0424,ROH2,PLMF0040
6016232,RRP_6X280G_MANDU PRAWN & CHIVES AU 0424,ROH2,PABX0040
6016233,STICKER_1.36KG_BOX VEG PASTRY SR TW 0424,ROH2,PLLB0020
6016234,STICKER_400G_RSC REAL PORK SR HK 0424,ROH2,PLLB0020
6016235,POUCH_250G_BBG MANDU MEAT 0424,ROH2,PLMF0040
6016236,RSC_250G_BBG MANDU MEAT CTN 0424,ROH2,PABX0010
6016237,POUCH_250G_BBG MANDU SEAFOOD 0424,ROH2,PLMF0040
6016238,RSC_250G_BBG MANDU SEAFOOD CTN 0424,ROH2,PABX0010
6016255,RSC_12X200G_SHRIMP MD COSTCO KR 0424_CTN,ROH2,PABX0010
6016256,FLDCTN_4X200G_SHRIMP MANDU COSTCO KR0424,ROH2,PAFD0010
6016257,STICKER_280G_POUCH_MD PRAWN&CHIVES_ZA424,ROH2,PLLB0020
6016258,STICKER_280G_RSC_MDPRAWN&CHIVE_ZA424_CTN,ROH2,PLLB0020
6016259,POUCH_200G_SHRIMP MANDU COSTCO KR 0424,ROH2,PLMF0040
6016260,RSC_24X200G_SHRIMP MD200G BTS2 KR424_CTN,ROH2,PABX0010
6016261,POUCH_200G_SHRIMP MANDU 200G BTS2 KR 424,ROH2,PLMF0040
